"years","sentences","sentences_full","polarity"
2015," i januar så vi først det chokerende attentat mod det franske satireblad i paris og godt en måned senere oplevede vi så det dobbelte attentat i krudttønden og ved synagogen i krystalgade i københavn"," i januar så vi først det chokerende attentat mod det franske satireblad i paris, og godt en måned senere oplevede vi så det dobbelte attentat i krudttønden og ved synagogen i krystalgade i københavn",-1.25477707006369
2015," to danskere mistede livet og vi sad alle tilbage med chokket og forfærdelsen terroren var nået til os"," to danskere mistede livet, og vi sad alle tilbage med chokket og forfærdelsen terroren var nået til os",0
2015," mine tanker går til de pårørende til begge ofre"," mine tanker går til de pårørende til begge ofre",-2.625
2015," alle følte vi os ramt sådan som den store opslutning viste det i dagene og ugerne efter de tragiske begivenheder"," alle følte vi os ramt, sådan som den store opslutning viste det i dagene og ugerne efter de tragiske begivenheder",0
2015," men det skulle ikke blive herved"," men det skulle ikke blive herved",-1
2015," for ikke mange uger siden ramte terroren igen i paris med mange døde og sårede til følge"," for ikke mange uger siden ramte terroren igen i paris med mange døde og sårede til følge",-1.33333333333333
2015," ikke alene europa men hele verden har vist sin solidaritet med frankrig"," ikke alene europa men hele verden har vist sin solidaritet med frankrig",1.4
2015," terroren er ikke et europæisk fænomen den rammer uskyldige mennesker overalt mennesker der blot er i gang med dagligdagens almindelige gøremål"," terroren er ikke et europæisk fænomen, den rammer uskyldige mennesker overalt, mennesker, der blot er i gang med dagligdagens almindelige gøremål",0
2015," også vi føler os ramt og vi må forstå og besinde os på at ingen er en ø vi er alle en del af et hele"," også vi føler os ramt, og vi må forstå og besinde os på, at ingen er en ø, vi er alle en del af et hele",1
2015," vores reaktion må ikke blive til en lammende frygt"," vores reaktion må ikke blive til en lammende frygt",-2
2015," vi skal indstille os på vore vilkår som de er vi må vise agtpågivenhed"," vi skal indstille os på vore vilkår, som de er, vi må vise agtpågivenhed",1
2015," men vi skal leve vores hverdag med fortrøstning og med godt mod ja med godt humør for angst gør os svage"," men vi skal leve vores hverdag med fortrøstning, og med godt mod ja, med godt humør, for angst gør os svage",1.73572938689218
2015," at der er krig og nød og terror i verden er ikke noget nyt det har vi kunnet følge hver dag i aviser og i fjernsynet rystende billeder af andre menneskers ulykke"," at der er krig og nød og terror i verden er ikke noget nyt, det har vi kunnet følge hver dag i aviser og i fjernsynet rystende billeder af andre menneskers ulykke",-1.727969348659
2015," alligevel har det hidtil kun berørt os på en sært uforpligtende måde indtil vi i år har set nødstedte mennesker og hele familier desperat søge til europa og komme også her til vores land i større skarer end i mands minde"," alligevel har det hidtil kun berørt os på en sært uforpligtende måde, indtil vi i år har set nødstedte mennesker og hele familier desperat søge til europa og komme også her til vores land i større skarer end i mands minde",-1
2015," mange flygtninge har søgt beskyttelse i danmark og det er vores ansvar at hjælpe"," mange flygtninge har søgt beskyttelse i danmark og det er vores ansvar at hjælpe",1.67871485943775
2015," det er en stor opgave men også et vanskeligt dilemma for hvor mange kan vi hjælpe og hvordan hjælper vi bedst jeg vil ønske at det nye år må blive et godt år for alle der nu skal finde sig til rette i danmark"," det er en stor opgave, men også et vanskeligt dilemma, for hvor mange kan vi hjælpe og hvordan hjælper vi bedst jeg vil ønske, at det nye år må blive et godt år for alle, der nu skal finde sig til rette i danmark",1.69477739726027
2015," jeg vil også benytte denne aften til at sende min hilsen til de mange både myndigheder organisationer og privatpersoner der yder en stor og væsentlig indsats for at tage sig af de mennesker der kommer hertil og som løfter de opgaver som det medfører"," jeg vil også benytte denne aften til at sende min hilsen til de mange, både myndigheder, organisationer og privatpersoner, der yder en stor og væsentlig indsats for at tage sig af de mennesker, der kommer hertil, og som løfter de opgaver, som det medfører",2.05882352941176
2015," andres nød kaster nyt lys over det liv vi lever her i danmark"," andres nød kaster nyt lys over det liv vi lever her i danmark",-0.813664596273292
2015," det er et trygt liv"," det er et trygt liv",2
2015," der er sammenhæng mellem vore forhåbninger og de muligheder vi alle har"," der er sammenhæng mellem vore forhåbninger og de muligheder vi alle har",0
2015," hektisk det er vores tid blevet for mange af os og det kan få gamle dage til at tage sig romantiske og ubekymrede ud men sådan var det ikke"," hektisk, det er vores tid blevet for mange af os, og det kan få gamle dage til at tage sig romantiske og ubekymrede ud men sådan var det ikke",-1
2015," de fleste mennesker havde en mere barsk hverdag for to tre generationer siden"," de fleste mennesker havde en mere barsk hverdag for to tre generationer siden",-2
2015," dengang kunne der nok være grund til bekymring"," dengang kunne der nok være grund til bekymring",-2
2015," vel forstår vi at vi ikke kan have en ubekymret tro på fremtiden men vi skal ikke male alting sort i sort"," vel forstår vi, at vi ikke kan have en ubekymret tro på fremtiden, men vi skal ikke male alting sort i sort",-0.338028169014085
2015," vi er sundere og raskere end tidligere generationer"," vi er sundere og raskere end tidligere generationer",0
2015," vi lever længere vi har mere fritid og flere muligheder for at udnytte den"," vi lever længere, vi har mere fritid og flere muligheder for at udnytte den",0
2015," vi er kort sagt meget privilegerede i forhold til verden i øvrigt"," vi er kort sagt meget privilegerede i forhold til verden i øvrigt",0
2015," alligevel kan det se ud som om flere bekymrer sig mere om mindre"," alligevel kan det se ud, som om flere bekymrer sig mere om mindre",0
2015," spiser vi for meget spiser vi sundt nok er brugsvejledningen til at forstå kan vi nå at markere os så at alle kan følge med i hvor betydningsfulde vi er hver især hvordan skal det gå os når vi bliver gamle og leve længe dét vil vi gerne"," spiser vi for meget spiser vi sundt nok er brugsvejledningen til at forstå kan vi nå at markere os, så at alle kan følge med i hvor betydningsfulde vi er, hver især hvordan skal det gå os, når vi bliver gamle og leve længe dét vil vi gerne",2.14507772020725
2015," vi skal lægge mærke til at de fleste af os er raskere og mere rørige end vore forældre eller bedsteforældre var det"," vi skal lægge mærke til, at de fleste af os er raskere og mere rørige end vore forældre eller bedsteforældre var det",0
2015," børnene skal man nok heller ikke være så bekymret for"," børnene skal man nok heller ikke være så bekymret for",-2
2015," vi kan ikke holde dem i hånden hele tiden"," vi kan ikke holde dem i hånden hele tiden",0
2015," vi må give dem plads og ikke beskytte dem så nidkært at de aldrig får gjort sig nogen erfaringer"," vi må give dem plads og ikke beskytte dem så nidkært, at de aldrig får gjort sig nogen erfaringer",1
2015," engang fik de lov til at lege i fred og ro fri for de voksnes indblanding og med frit spillerum for fantasien"," engang fik de lov til at lege i fred og ro, fri for de voksnes indblanding og med frit spillerum for fantasien",0.815242494226328
2015," sommetider faldt de ned og slog sig og sommetider kunne det knibe med at forklare hvordan bukserne havde fået en flænge eller hvor hårsløjfen var blevet af"," sommetider faldt de ned og slog sig, og sommetider kunne det knibe med at forklare, hvordan bukserne havde fået en flænge eller hvor hårsløjfen var blevet af",-2
2015," op og stå sagde man og de klarede den"," op og stå sagde man og de klarede den",0
2015," det gav erfaringer som man måske helst havde været foruden men det er en del af livet selv"," det gav erfaringer, som man måske helst havde været foruden, men det er en del af livet selv",0
2015," ingen glider ubesværet gennem det hele"," ingen glider ubesværet gennem det hele",0
2015," med tiden melder udfordringerne sig i skolen under efteruddannelsen på den arbejdsplads hvor man befinder sig"," med tiden melder udfordringerne sig i skolen, under efteruddannelsen, på den arbejdsplads, hvor man befinder sig",0
2015," det er vigtigt at man som ung får udfordringer"," det er vigtigt, at man som ung får udfordringer",0
2015," nogle står man igennem overfor andre må man give køb men det skal ikke føre til at man giver op"," nogle står man igennem, overfor andre må man give køb men det skal ikke føre til, at man giver op",1
2015," så gælder det om at finde ud af hvad man så kan"," så gælder det om at finde ud af, hvad man så kan",0
2015," vi kan ikke alle det samme"," vi kan ikke alle det samme",0
2015," vi behøver ikke for enhver pris gøre som alle de andre men vi skal heller ikke have så travlt med at være enestående at det går ud over vores samvær og samfølelse med de andre"," vi behøver ikke for enhver pris gøre som alle de andre men vi skal heller ikke have så travlt med at være enestående, at det går ud over vores samvær og samfølelse med de andre",1.14285714285714
2015," i år har prinsgemalen og jeg igen besøgt grønland"," i år har prinsgemalen og jeg igen besøgt grønland",0
2015," en fjortendages rejse som det smukke sommervejr var med til at gøre til endnu et uforglemmeligt møde med menneskenes land"," en fjortendages rejse, som det smukke sommervejr var med til at gøre til endnu et uforglemmeligt møde med menneskenes land",0
2015," vi genså mange steder men oplevede også bygder som vi ikke tidligere har besøgt"," vi genså mange steder, men oplevede også bygder, som vi ikke tidligere har besøgt",0
2015," overalt blev vi mødt med en sådan varme at solen også syntes at stråle der hvor himlen var overskyet"," overalt blev vi mødt med en sådan varme, at solen også syntes at stråle, der hvor himlen var overskyet",2.37692307692308
2015," vi siger begge tak for i sommer og ønsker hele det grønlandske samfund et godt nytår"," vi siger begge tak for i sommer og ønsker hele det grønlandske samfund et godt nytår",1.665
2015," for færøerne har det været et godt år"," for færøerne har det været et godt år",2.625
2015," naturen har været i sit gavmilde hjørne og virkelysten og foretagsomheden blandt færingerne er stor"," naturen har været i sit gavmilde hjørne, og virkelysten og foretagsomheden blandt færingerne er stor",2
2015," prinsgemalen og jeg havde glædet os til vores besøg som desværre måtte opgives men vi sender vores varmeste hilsener og bedste nytårsønsker til alle på færøerne og jeg kan tilføje på gensyn til sommer det år der er gået har budt på store udfordringer ikke mindst for politiet"," prinsgemalen og jeg havde glædet os til vores besøg, som desværre måtte opgives men vi sender vores varmeste hilsener og bedste nytårsønsker til alle på færøerne, og jeg kan tilføje på gensyn til sommer det år, der er gået, har budt på store udfordringer, ikke mindst for politiet",0.953846153846154
